FBXL3,Dasypus_novemcinctus,XP_004482027.1,refseq,1314,437,PASS,exact | coded_by:XM_004481970.5:398..1711
FBXL3,Daubentonia_madagascariensis,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Eira_barbara,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Equus_caballus,XP_023477469.1,refseq,1287,428,PASS,exact | coded_by:XM_023621701.2:137..1423
FBXL3,Giraffa_tippelskirchi,,miniprot,1290,429,PASS,exact | miniprot-local
FBXL3,Gorilla_gorilla_gorilla,XP_030857134.1,refseq,1287,428,PASS,exact | coded_by:XM_031001274.3:144..1430
FBXL3,Homo_sapiens,NP_036290.1,refseq,1287,428,PASS,exact | coded_by:NM_012158.4:335..1621
FBXL3,Hyaena_hyaena,XP_039108380.1,refseq,1290,429,PASS,exact | coded_by:XM_039252449.1:288..1577
FBXL3,Hylobates_pileatus,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Ictidomys_tridecemlineatus,XP_077871896.1,refseq,1287,428,PASS,exact | coded_by:XM_078015770.1:136..1422
FBXL3,Jaculus_jaculus,XP_045001429.1,refseq,1284,427,PASS,exact | coded_by:XM_045145494.1:122..1405
FBXL3,Lagorchestes_hirsutus,,miniprot,1296,431,PASS,exact | miniprot-local
FBXL3,Leopardus_geoffroyi,XP_045335867.1,refseq,1287,428,PASS,exact | coded_by:XM_045479911.1:428..1714
FBXL3,Macrotis_lagotis,XP_074047952.1,refseq,1320,439,PASS,exact | coded_by:XM_074191851.1:333..1652
FBXL3,Martes_flavigula,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Microcebus_murinus,XP_012592530.1,refseq,1287,428,PASS,exact | coded_by:XM_012737076.2:184..1470
FBXL3,Mirza_zaza,,miniprot,645,214,PASS,exact | miniprot-local
FBXL3,Myrmecobius_fasciatus,,miniprot,1296,431,PASS,exact | miniprot-local
FBXL3,Nanger_dama,,miniprot,1289,428,DROP,cds not x3 (trim 2); 13 internal stop(s); len aa=429 prot=428 | miniprot-local
FBXL3,Nasua_narica,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Nycticebus_coucang,XP_053419412.1,refseq,1287,428,PASS,exact | coded_by:XM_053563437.1:375..1661
FBXL3,Ochotona_princeps,XP_058526594.1,refseq,1284,427,PASS,exact | coded_by:XM_058670611.1:24..1307
FBXL3,Octodon_degus,XP_004626336.1,refseq,1284,427,PASS,exact | coded_by:XM_004626279.2:651..1934
FBXL3,Orycteropus_afer,XP_007939698.1,refseq,1287,428,PASS,exact | coded_by:XM_007941507.2:34..1320
FBXL3,Paguma_larvata,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Pan_troglodytes,NP_001267277.1,refseq,1287,428,PASS,exact | coded_by:NM_001280348.1:340..1626
FBXL3,Panthera_pardus,XP_019299687.1,refseq,1287,428,PASS,exact | coded_by:XM_019444142.2:3388..4674
FBXL3,Peromyscus_eremicus,XP_059129235.1,refseq,1287,428,PASS,exact | coded_by:XM_059273252.1:132..1418
FBXL3,Phacochoerus_africanus,XP_047611913.1,refseq,1290,429,PASS,exact | coded_by:XM_047755957.1:135..1424
FBXL3,Phalanger_gymnotis,,miniprot,1293,430,PASS,exact | miniprot-local
FBXL3,Pipistrellus_pipistrellus,,miniprot,1290,429,PASS,exact | miniprot-local
FBXL3,Plecturocebus_cupreus,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Pseudocheirus_occidentalis,,miniprot,1296,431,PASS,exact | miniprot-local
FBXL3,Puma_concolor,XP_025779367.1,refseq,1287,428,PASS,exact | coded_by:XM_025923582.1:1..1287
FBXL3,Rattus_norvegicus,NP_001094038.1,refseq,1287,428,PASS,exact | coded_by:NM_001100568.1:151..1437
FBXL3,Rhynchocyon_petersi,KAM6178123.1,refseq,1293,430,PASS,"exact | coded_by:join(JBHNZN010000008.1:212456055..212456408, JBHNZN010000008.1:212459725..212459847, JBHNZN010000008.1:212464686..212464857, JBHNZN010000008.1:212484808..212485451)"
FBXL3,Saccopteryx_bilineata,XP_066092506.1,refseq,1287,428,PASS,exact | coded_by:XM_066236409.1:308..1594
FBXL3,Sarcophilus_harrisii,XP_031814379.1,refseq,1296,431,PASS,exact | coded_by:XM_031958519.1:242..1537
FBXL3,Sciurus_vulgaris,XP_078993061.1,refseq,1287,428,PASS,exact | coded_by:XM_079136935.1:392..1678
FBXL3,Speothos_venaticus,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Suricata_suricatta,XP_029792447.1,refseq,1287,428,PASS,exact | coded_by:XM_029936587.1:96..1382
FBXL3,Sylvilagus_floridanus,,miniprot,1287,428,PASS,exact | miniprot-local
FBXL3,Tapirus_terrestris,,miniprot,1290,429,PASS,exact | miniprot-local
FBXL3,Tragelaphus_eurycerus,,miniprot,1290,429,PASS,exact | miniprot-local
FBXL3,Uromys_caudimaculatus,,miniprot,1284,427,PASS,exact | miniprot-local
FBXL3,Vicugna_pacos,XP_072832471.1,refseq,1290,429,PASS,exact | coded_by:XM_072976370.1:238..1527
FBXL3,Xerus_rutilus,,miniprot,1287,428,PASS,exact | miniprot-local
NPAS2,Acinonyx_jubatus,XP_026925107.1,refseq,2463,820,PASS,exact | coded_by:XM_027069306.2:2118..4580
NPAS2,Acomys_cahirinus,,miniprot,2439,814,DROP,len aa=813 prot=814 | miniprot-local
NPAS2,Aepyceros_melampus,,miniprot,2057,685,DROP,cds not x3 (trim 2); 20 internal stop(s) | miniprot-local
NPAS2,Aotus_nancymaae,XP_012333061.1,refseq,2556,851,PASS,exact | coded_by:XM_012477638.3:23..2578
NPAS2,Arvicanthis_niloticus,XP_076771129.1,refseq,2451,816,PASS,exact | coded_by:XM_076915014.1:282..2732
NPAS2,Bos_taurus,NP_001077232.1,refseq,2415,804,PASS,exact | coded_by:NM_001083763.1:105..2519
NPAS2,Callithrix_jacchus,XP_035127654.3,refseq,2703,900,PASS,exact | coded_by:XM_035271763.3:187..2889
NPAS2,Camelus_bactrianus,XP_074210815.1,refseq,2451,816,PASS,exact | coded_by:XM_074354714.1:601..3051
NPAS2,Caracal_caracal,,miniprot,2583,860,DROP,cds not x3 (trim 2); 29 internal stop(s) | miniprot-local
NPAS2,Cebus_imitator,XP_017403411.1,refseq,2643,880,PASS,exact | coded_by:XM_017547922.2:219..2861
NPAS2,Choloepus_hoffmanni,,miniprot,2602,866,DROP,cds not x3 (trim 1); 21 internal stop(s); len aa=867 prot=866 | miniprot-local
NPAS2,Cynocephalus_volans,XP_062934272.1,refseq,2457,818,PASS,exact | coded_by:XM_063078202.1:99..2555
NPAS2,Cynomys_ludovicianus,,miniprot,2445,814,PASS,exact | miniprot-local
NPAS2,Dasypus_novemcinctus,XP_058134181.1,refseq,2484,827,PASS,exact | coded_by:XM_058278198.2:586..3069
NPAS2,Daubentonia_madagascariensis,,miniprot,2634,876,DROP,2 internal stop(s); len aa=877 prot=876 | miniprot-local
NPAS2,Eira_barbara,,miniprot,2484,827,PASS,exact | miniprot-local
NPAS2,Equus_caballus,XP_070092177.1,refseq,2604,867,PASS,exact | coded_by:XM_070236076.1:329..2932
NPAS2,Giraffa_tippelskirchi,,miniprot,2415,804,PASS,exact | miniprot-local
NPAS2,Gorilla_gorilla_gorilla,XP_055234406.1,refseq,2670,889,PASS,exact | coded_by:XM_055378431.2:102..2771
NPAS2,Homo_sapiens,NP_002509.2,refseq,2475,824,PASS,exact | coded_by:NM_002518.4:299..2773
NPAS2,Hyaena_hyaena,XP_039109040.1,refseq,2523,840,PASS,exact | coded_by:XM_039253109.1:96..2618
NPAS2,Hylobates_pileatus,,miniprot,2669,888,DROP,cds not x3 (trim 2); 35 internal stop(s); len aa=889 prot=888 | miniprot-local
NPAS2,Ictidomys_tridecemlineatus,XP_077884694.1,refseq,2445,814,PASS,exact | coded_by:XM_078028568.1:155..2599
NPAS2,Jaculus_jaculus,XP_045003848.1,refseq,2496,831,PASS,exact | coded_by:XM_045147913.1:37..2532
NPAS2,Lagorchestes_hirsutus,,miniprot,2487,828,PASS,exact | miniprot-local
NPAS2,Leopardus_geoffroyi,XP_045301644.1,refseq,2463,820,PASS,exact | coded_by:XM_045445688.1:148..2610
NPAS2,Macrotis_lagotis,XP_074069908.1,refseq,2496,831,PASS,exact | coded_by:XM_074213807.1:265..2760
NPAS2,Martes_flavigula,,miniprot,2483,826,DROP,cds not x3 (trim 2); len aa=827 prot=826 | miniprot-local
NPAS2,Microcebus_murinus,XP_012595914.2,refseq,2442,813,PASS,exact | coded_by:XM_012740460.2:305..2746
NPAS2,Mirza_zaza,,miniprot,1431,476,PASS,exact | miniprot-local
NPAS2,Myrmecobius_fasciatus,,miniprot,1326,443,DROP,len aa=442 prot=443 | miniprot-local
NPAS2,Nanger_dama,,miniprot,2420,804,DROP,cds not x3 (trim 2); 30 internal stop(s); len aa=806 prot=804 | miniprot-local
NPAS2,Nasua_narica,,miniprot,2433,810,PASS,exact | miniprot-local
NPAS2,Nycticebus_coucang,XP_053445914.1,refseq,2457,818,PASS,exact | coded_by:XM_053589939.1:44..2500
NPAS2,Ochotona_princeps,XP_058523491.1,refseq,2466,821,PASS,exact | coded_by:XM_058667508.1:20..2485
NPAS2,Octodon_degus,XP_023573313.1,refseq,2910,969,PASS,exact | coded_by:XM_023717545.1:775..3684
NPAS2,Orycteropus_afer,XP_042639421.1,refseq,2454,817,PASS,exact | coded_by:XM_042783487.1:1..2454
NPAS2,Paguma_larvata,,miniprot,2613,869,DROP,17 internal stop(s); len aa=870 prot=869 | miniprot-local
NPAS2,Pan_troglodytes,XP_016804612.1,refseq,2577,858,PASS,exact | coded_by:XM_016949123.4:76..2652
NPAS2,Panthera_pardus,XP_053746545.1,refseq,2505,834,PASS,exact | coded_by:XM_053890570.1:7..2511
NPAS2,Phacochoerus_africanus,XP_047637375.1,refseq,2391,796,PASS,exact | coded_by:XM_047781419.1:42..2432
NPAS2,Phalanger_gymnotis,,miniprot,2496,831,PASS,exact | miniprot-local
NPAS2,Pipistrellus_pipistrellus,,miniprot,2448,816,DROP,1 internal stop(s) | miniprot-local
NPAS2,Plecturocebus_cupreus,,miniprot,2643,880,PASS,exact | miniprot-local
NPAS2,Puma_concolor,XP_025788540.1,refseq,2583,860,PASS,exact | coded_by:XM_025932755.1:1..2583
NPAS2,Rattus_norvegicus,NP_001101684.2,refseq,2451,816,PASS,exact | coded_by:NM_001108214.3:546..2996
NPAS2,Rhynchocyon_petersi,KAM6178795.1,refseq,2460,819,PASS,"exact | coded_by:join(JBHNZN010000008.1:224317739..224317770, JBHNZN010000008.1:224365331..224365479, JBHNZN010000008.1:224391535..224391626, JBHNZN010000008.1:224396639..224396728, JBHNZN010000008.1:224423325..224423445, JBHNZN010000008.1:224424482..224424592, JBHNZN010000008.1:224443618..224443736, JBHNZN010000008.1:224445739..224445821, JBHNZN010000008.1:224446521..224446627, JBHNZN010000008.1:224452073..224452220, JBHNZN010000008.1:224456398..224456482, JBHNZN010000008.1:224461776..224461917, JBHNZN010000008.1:224462405..224462514, JBHNZN010000008.1:224467761..224467850, JBHNZN010000008.1:224476802..224476948, JBHNZN010000008.1:224493063..224493260, JBHNZN010000008.1:224497399..224497589, JBHNZN010000008.1:224497954..224498046, JBHNZN010000008.1:224501523..224501700, JBHNZN010000008.1:224505009..224505182)"
NPAS2,Saccopteryx_bilineata,XP_066124329.1,refseq,2544,847,PASS,exact | coded_by:XM_066268232.1:498..3041
NPAS2,Sarcophilus_harrisii,XP_031815006.1,refseq,2517,838,PASS,exact | coded_by:XM_031959146.1:731..3247
NPAS2,Sciurus_vulgaris,XP_078967134.1,refseq,2460,819,PASS,exact | coded_by:XM_079111008.1:681..3140
NPAS2,Speothos_venaticus,,miniprot,1659,554,DROP,len aa=553 prot=554 | miniprot-local
NPAS2,Suricata_suricatta,XP_029792998.1,refseq,2502,833,PASS,exact | coded_by:XM_029937138.1:45..2546
NPAS2,Sylvilagus_floridanus,,miniprot,2661,886,PASS,exact | miniprot-local
NPAS2,Tapirus_terrestris,,miniprot,2517,840,DROP,len aa=839 prot=840 | miniprot-local
NPAS2,Tragelaphus_eurycerus,,miniprot,2415,804,PASS,exact | miniprot-local
NPAS2,Uromys_caudimaculatus,,miniprot,2451,816,PASS,exact | miniprot-local
NPAS2,Vicugna_pacos,XP_072807409.1,refseq,2481,826,PASS,exact | coded_by:XM_072951308.1:174..2654
NPAS2,Xerus_rutilus,,miniprot,2662,886,DROP,cds not x3 (trim 1); 30 internal stop(s); len aa=887 prot=886 | miniprot-local
NR1D1,Acinonyx_jubatus,XP_014934031.2,refseq,1833,610,PASS,exact | coded_by:XM_015078545.3:631..2463
NR1D1,Acomys_cahirinus,,miniprot,1857,618,PASS,exact | miniprot-local
NR1D1,Aepyceros_melampus,,miniprot,1845,614,PASS,exact | miniprot-local
NR1D1,Aotus_nancymaae,XP_012307431.1,refseq,1848,615,PASS,exact | coded_by:XM_012452008.3:638..2485
NR1D1,Arvicanthis_niloticus,XP_034361521.1,refseq,1842,613,PASS,exact | coded_by:XM_034505630.2:541..2382
NR1D1,Bos_taurus,NP_001071568.1,refseq,1842,613,PASS,exact | coded_by:NM_001078100.2:535..2376
NR1D1,Callithrix_jacchus,XP_035155575.1,refseq,1845,614,PASS,exact | coded_by:XM_035299684.2:537..2381
NR1D1,Camelus_bactrianus,XP_010958757.1,refseq,1845,614,PASS,exact | coded_by:XM_010960455.3:595..2439
NR1D1,Caracal_caracal,,miniprot,1833,610,PASS,exact | miniprot-local
NR1D1,Cebus_imitator,XP_017352606.1,refseq,1848,615,PASS,exact | coded_by:XM_017497117.2:631..2478
NR1D1,Choloepus_hoffmanni,,miniprot,1833,610,PASS,exact | miniprot-local
NR1D1,Cynocephalus_volans,XP_062966647.1,refseq,1842,613,PASS,exact | coded_by:XM_063110577.1:571..2412
NR1D1,Cynomys_ludovicianus,,miniprot,1827,608,PASS,exact | miniprot-local
NR1D1,Dasypus_novemcinctus,XP_004450154.2,refseq,1851,616,PASS,exact | coded_by:XM_004450097.5:593..2443
NR1D1,Daubentonia_madagascariensis,,miniprot,1849,615,DROP,cds not x3 (trim 1); 8 internal stop(s); len aa=616 prot=615 | miniprot-local
NR1D1,Eira_barbara,,miniprot,1842,613,PASS,exact | miniprot-local
NR1D1,Equus_caballus,XP_005597494.1,refseq,1848,615,PASS,exact | coded_by:XM_005597437.4:855..2702
NR1D1,Giraffa_tippelskirchi,,miniprot,1848,615,PASS,exact | miniprot-local
NR1D1,Gorilla_gorilla_gorilla,XP_004041798.1,refseq,1845,614,PASS,exact | coded_by:XM_004041750.4:660..2504
NR1D1,Homo_sapiens,NP_068370.1,refseq,1845,614,PASS,exact | coded_by:NM_021724.5:496..2340
NR1D1,Hyaena_hyaena,XP_039083647.1,refseq,1839,612,PASS,exact | coded_by:XM_039227716.1:592..2430
NR1D1,Hylobates_pileatus,,miniprot,1845,614,PASS,exact | miniprot-local
NR1D1,Ictidomys_tridecemlineatus,XP_005321865.1,refseq,1836,611,PASS,exact | coded_by:XM_005321808.4:563..2398
NR1D1,Jaculus_jaculus,XP_004655509.2,refseq,1296,431,PASS,exact | coded_by:XM_004655452.2:612..1907
NR1D1,Lagorchestes_hirsutus,,miniprot,1872,623,PASS,exact | miniprot-local
NR1D1,Leopardus_geoffroyi,XP_045344687.1,refseq,1833,610,PASS,exact | coded_by:XM_045488731.1:635..2467
NR1D1,Macrotis_lagotis,XP_074080097.1,refseq,1863,620,PASS,exact | coded_by:XM_074223996.1:594..2456
NR1D1,Martes_flavigula,,miniprot,1842,613,PASS,exact | miniprot-local
NR1D1,Microcebus_murinus,XP_012621327.1,refseq,1842,613,PASS,exact | coded_by:XM_012765873.3:568..2409
NR1D1,Mirza_zaza,,miniprot,1812,603,PASS,exact | miniprot-local
NR1D1,Myrmecobius_fasciatus,,miniprot,1728,577,DROP,len aa=576 prot=577 | miniprot-local
NR1D1,Nanger_dama,,miniprot,1849,615,DROP,cds not x3 (trim 1); 8 internal stop(s); len aa=616 prot=615 | miniprot-local
NR1D1,Nasua_narica,,miniprot,1842,613,PASS,exact | miniprot-local
NR1D1,Nycticebus_coucang,XP_053424128.1,refseq,1845,614,PASS,exact | coded_by:XM_053568153.1:600..2444
NR1D1,Ochotona_princeps,XP_004591297.2,refseq,1383,460,PASS,exact | coded_by:XM_004591240.2:1..1383
NR1D1,Octodon_degus,XP_023573983.1,refseq,2142,713,PASS,exact | coded_by:XM_023718215.1:598..2739
NR1D1,Orycteropus_afer,XP_007940251.1,refseq,1827,608,PASS,exact | coded_by:XM_007942060.2:1..1827
NR1D1,Paguma_larvata,,miniprot,1839,612,PASS,exact | miniprot-local
NR1D1,Pan_troglodytes,XP_511468.2,refseq,1845,614,PASS,exact | coded_by:XM_511468.6:920..2764
NR1D1,Panthera_pardus,XP_019271600.1,refseq,1833,610,PASS,exact | coded_by:XM_019416055.2:595..2427
NR1D1,Peromyscus_eremicus,XP_059127689.1,refseq,1863,620,PASS,exact | coded_by:XM_059271706.1:547..2409
NR1D1,Phacochoerus_africanus,XP_047613193.1,refseq,1854,617,PASS,exact | coded_by:XM_047757237.1:626..2479
NR1D1,Phalanger_gymnotis,,miniprot,1869,622,PASS,exact | miniprot-local
NR1D1,Pipistrellus_pipistrellus,,miniprot,1836,611,PASS,exact | miniprot-local
NR1D1,Plecturocebus_cupreus,,miniprot,1845,614,PASS,exact | miniprot-local
NR1D1,Pseudocheirus_occidentalis,,miniprot,1866,621,PASS,exact | miniprot-local
NR1D1,Puma_concolor,XP_025773317.1,refseq,1836,611,PASS,exact | coded_by:XM_025917532.1:1..1836
NR1D1,Rattus_norvegicus,NP_001106893.2,refseq,1845,614,PASS,exact | coded_by:NM_001113422.2:484..2328
NR1D1,Rhynchocyon_petersi,KAM6164545.1,refseq,1827,608,PASS,"exact | coded_by:join(JBHNZN010000010.1:30051400..30051430, JBHNZN010000010.1:30053990..30054307, JBHNZN010000010.1:30054583..30054671, JBHNZN010000010.1:30054774..30054918, JBHNZN010000010.1:30055244..30055890, JBHNZN010000010.1:30056195..30056380, JBHNZN010000010.1:30057058..30057268, JBHNZN010000010.1:30057917..30058116)"
NR1D1,Saccopteryx_bilineata,XP_066119813.1,refseq,1839,612,PASS,exact | coded_by:XM_066263716.1:630..2468
NR1D1,Sarcophilus_harrisii,XP_031822074.1,refseq,1854,617,PASS,exact | coded_by:XM_031966214.1:753..2606
NR1D1,Sciurus_vulgaris,XP_078991369.1,refseq,1839,612,PASS,exact | coded_by:XM_079135243.1:616..2454
NR1D1,Speothos_venaticus,,miniprot,1839,612,PASS,exact | miniprot-local
NR1D1,Suricata_suricatta,XP_029784951.1,refseq,1839,612,PASS,exact | coded_by:XM_029929091.1:74..1912
NR1D1,Sylvilagus_floridanus,,miniprot,1854,617,PASS,exact | miniprot-local
NR1D1,Tapirus_terrestris,,miniprot,1839,612,PASS,exact | miniprot-local
NR1D1,Tragelaphus_eurycerus,,miniprot,1845,614,PASS,exact | miniprot-local
NR1D1,Uromys_caudimaculatus,,miniprot,1854,617,PASS,exact | miniprot-local
NR1D1,Vicugna_pacos,XP_072794866.1,refseq,1854,617,PASS,exact | coded_by:XM_072938765.1:455..2308
NR1D1,Xerus_rutilus,,miniprot,1848,615,PASS,exact | miniprot-local
NR1D2,Acinonyx_jubatus,XP_026896752.1,refseq,1731,576,PASS,exact | coded_by:XM_027040951.2:277..2007
NR1D2,Acomys_cahirinus,,miniprot,1740,579,PASS,exact | miniprot-local
NR1D2,Aepyceros_melampus,,miniprot,1754,581,DROP,cds not x3 (trim 2); 28 internal stop(s); len aa=584 prot=581 | miniprot-local
NR1D2,Aotus_nancymaae,XP_064234685.1,refseq,1740,579,PASS,exact | coded_by:XM_064378615.1:293..2032
NR1D2,Arvicanthis_niloticus,XP_034353481.1,refseq,1737,578,PASS,exact | coded_by:XM_034497590.2:308..2044
NR1D2,Bos_taurus,NP_001276722.1,refseq,1758,585,PASS,exact | coded_by:NM_001289793.1:1..1758
NR1D2,Callithrix_jacchus,XP_035133626.1,refseq,1740,579,PASS,exact | coded_by:XM_035277735.3:279..2018
NR1D2,Camelus_bactrianus,XP_074227523.1,refseq,1737,578,PASS,exact | coded_by:XM_074371422.1:306..2042
NR1D2,Caracal_caracal,,miniprot,1731,576,PASS,exact | miniprot-local
NR1D2,Cebus_imitator,XP_037592135.1,refseq,1098,365,PASS,exact | coded_by:XM_037736207.1:313..1410
NR1D2,Choloepus_hoffmanni,,miniprot,1716,571,PASS,exact | miniprot-local
NR1D2,Cynocephalus_volans,XP_062969729.1,refseq,1758,585,PASS,exact | coded_by:XM_063113659.1:306..2063
NR1D2,Cynomys_ludovicianus,,miniprot,1725,574,PASS,exact | miniprot-local
NR1D2,Dasypus_novemcinctus,XP_058146797.1,refseq,1731,576,PASS,exact | coded_by:XM_058290814.2:208..1938
NR1D2,Daubentonia_madagascariensis,,miniprot,1722,573,PASS,exact | miniprot-local
NR1D2,Eira_barbara,,miniprot,1731,576,PASS,exact | miniprot-local
NR1D2,Equus_caballus,XP_023476620.1,refseq,1776,591,PASS,exact | coded_by:XM_023620852.2:351..2126
NR1D2,Giraffa_tippelskirchi,,miniprot,1734,577,PASS,exact | miniprot-local
NR1D2,Gorilla_gorilla_gorilla,XP_004033775.1,refseq,1740,579,PASS,exact | coded_by:XM_004033727.5:325..2064
NR1D2,Homo_sapiens,NP_005117.3,refseq,1740,579,PASS,exact | coded_by:NM_005126.5:294..2033
NR1D2,Hyaena_hyaena,XP_039110510.1,refseq,1731,576,PASS,exact | coded_by:XM_039254579.1:273..2003
NR1D2,Hylobates_pileatus,,miniprot,1725,574,PASS,exact | miniprot-local
NR1D2,Ictidomys_tridecemlineatus,XP_077894421.1,refseq,1740,579,PASS,exact | coded_by:XM_078038295.1:310..2049
NR1D2,Jaculus_jaculus,XP_044991757.1,refseq,1728,575,PASS,exact | coded_by:XM_045135822.1:57..1784
NR1D2,Lagorchestes_hirsutus,,miniprot,1716,571,PASS,exact | miniprot-local
NR1D2,Leopardus_geoffroyi,XP_045292264.1,refseq,1731,576,PASS,exact | coded_by:XM_045436308.1:327..2057
NR1D2,Macrotis_lagotis,XP_074051804.1,refseq,1725,574,PASS,exact | coded_by:XM_074195703.1:57..1781
NR1D2,Martes_flavigula,,miniprot,1731,576,PASS,exact | miniprot-local
NR1D2,Microcebus_murinus,XP_012600788.1,refseq,1737,578,PASS,exact | coded_by:XM_012745334.3:294..2030
NR1D2,Mirza_zaza,,miniprot,1029,344,DROP,len aa=343 prot=344 | miniprot-local
NR1D2,Myrmecobius_fasciatus,,miniprot,1731,576,PASS,exact | miniprot-local
NR1D2,Nanger_dama,,miniprot,1759,583,DROP,cds not x3 (trim 1); 22 internal stop(s); len aa=586 prot=583 | miniprot-local
NR1D2,Nasua_narica,,miniprot,1770,589,PASS,exact | miniprot-local
NR1D2,Nycticebus_coucang,XP_053455524.1,refseq,1734,577,PASS,exact | coded_by:XM_053599549.1:381..2114
NR1D2,Ochotona_princeps,XP_058513031.1,refseq,1776,591,PASS,exact | coded_by:XM_058657048.1:60..1835
NR1D2,Octodon_degus,XP_004649121.3,refseq,1752,583,PASS,exact | coded_by:XM_004649064.3:1..1752
NR1D2,Orycteropus_afer,XP_007934640.1,refseq,1734,577,PASS,exact | coded_by:XM_007936449.2:1..1734
NR1D2,Paguma_larvata,,miniprot,1731,576,PASS,exact | miniprot-local
NR1D2,Pan_troglodytes,XP_516330.2,refseq,1740,579,PASS,exact | coded_by:XM_516330.6:306..2045
NR1D2,Panthera_pardus,XP_019278481.2,refseq,1731,576,PASS,exact | coded_by:XM_019422936.2:241..1971
NR1D2,Peromyscus_eremicus,XP_059130160.1,refseq,1740,579,PASS,exact | coded_by:XM_059274177.1:107..1846
NR1D2,Phacochoerus_africanus,XP_047625115.1,refseq,1734,577,PASS,exact | coded_by:XM_047769159.1:114..1847
NR1D2,Phalanger_gymnotis,,miniprot,1704,567,PASS,exact | miniprot-local
NR1D2,Pipistrellus_pipistrellus,,miniprot,1755,584,PASS,exact | miniprot-local
NR1D2,Plecturocebus_cupreus,,miniprot,1722,573,PASS,exact | miniprot-local
NR1D2,Pseudocheirus_occidentalis,,miniprot,1713,570,PASS,exact | miniprot-local
NR1D2,Puma_concolor,XP_025769601.1,refseq,1731,576,PASS,exact | coded_by:XM_025913816.1:1..1731
NR1D2,Rattus_norvegicus,NP_671743.2,refseq,1737,578,PASS,exact | coded_by:NM_147210.2:209..1945
NR1D2,Rhynchocyon_petersi,KAM6222179.1,refseq,1566,521,PASS,exact | elink+fasta_cds_na
NR1D2,Saccopteryx_bilineata,XP_066100506.1,refseq,1731,576,PASS,exact | coded_by:XM_066244409.1:288..2018
NR1D2,Sarcophilus_harrisii,XP_031796215.1,refseq,1731,576,PASS,exact | coded_by:XM_031940355.1:382..2112
NR1D2,Sciurus_vulgaris,XP_078970405.1,refseq,1737,578,PASS,exact | coded_by:XM_079114279.1:294..2030
NR1D2,Speothos_venaticus,,miniprot,1716,571,PASS,exact | miniprot-local
NR1D2,Suricata_suricatta,XP_029796219.1,refseq,1506,501,PASS,exact | coded_by:XM_029940359.1:207..1712
NR1D2,Sylvilagus_floridanus,,miniprot,1719,572,PASS,exact | miniprot-local
NR1D2,Tapirus_terrestris,,miniprot,1779,592,PASS,exact | miniprot-local
NR1D2,Tragelaphus_eurycerus,,miniprot,1758,585,PASS,exact | miniprot-local
NR1D2,Uromys_caudimaculatus,,miniprot,1695,566,DROP,len aa=565 prot=566 | miniprot-local
NR1D2,Vicugna_pacos,XP_072805592.1,refseq,1737,578,PASS,exact | coded_by:XM_072949491.1:372..2108
NR1D2,Xerus_rutilus,,miniprot,1779,592,PASS,exact | miniprot-local
PER1,Acinonyx_jubatus,XP_053068804.1,refseq,4263,1420,PASS,exact | coded_by:XM_053212829.1:626..4888
PER1,Acomys_cahirinus,,miniprot,3943,1313,DROP,cds not x3 (trim 1); 29 internal stop(s); len aa=1314 prot=1313 | miniprot-local
PER1,Aepyceros_melampus,,miniprot,3801,1266,PASS,exact | miniprot-local
PER1,Aotus_nancymaae,XP_064234405.1,refseq,3879,1292,PASS,exact | coded_by:XM_064378335.1:976..4854
PER1,Arvicanthis_niloticus,XP_076792664.1,refseq,3891,1296,PASS,exact | coded_by:XM_076936549.1:322..4212
PER1,Bos_taurus,NP_001276701.1,refseq,3855,1284,PASS,exact | coded_by:NM_001289772.1:143..3997
PER1,Callithrix_jacchus,XP_035155863.1,refseq,3873,1290,PASS,exact | coded_by:XM_035299972.3:536..4408
PER1,Camelus_bactrianus,XP_010964246.2,refseq,3852,1283,PASS,exact | coded_by:XM_010965944.3:408..4259
PER1,Caracal_caracal,,miniprot,4425,1474,DROP,cds not x3 (trim 2); 24 internal stop(s); len aa=1473 prot=1474 | miniprot-local
PER1,Cebus_imitator,XP_037595544.1,refseq,3870,1289,PASS,exact | coded_by:XM_037739616.1:1323..5192
PER1,Choloepus_hoffmanni,,miniprot,4278,1424,DROP,len aa=1425 prot=1424 | miniprot-local
PER1,Cynocephalus_volans,XP_062965508.1,refseq,3870,1289,PASS,exact | coded_by:XM_063109438.1:197..4066
PER1,Cynomys_ludovicianus,,miniprot,3870,1289,PASS,exact | miniprot-local
PER1,Dasypus_novemcinctus,XP_071066424.1,refseq,3882,1293,PASS,exact | coded_by:XM_071210323.1:260..4141
PER1,Daubentonia_madagascariensis,,miniprot,4256,1417,DROP,cds not x3 (trim 2); 33 internal stop(s); len aa=1418 prot=1417 | miniprot-local
PER1,Eira_barbara,,miniprot,4259,1418,DROP,cds not x3 (trim 2); 26 internal stop(s); len aa=1419 prot=1418 | miniprot-local
PER1,Equus_caballus,XP_001503235.4,refseq,3867,1288,PASS,exact | coded_by:XM_001503185.7:333..4199
